grower_id,deliver_date,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL ,Lot Pack Out,Pack Out %,"Useable 
w 3 % Allow",kqf_pre,kqf_final
Deca01,9/22/2016,MP10,"3,654",4979,12.1,0,35,SK,"3,880","3,699",95.34%,"3,362",1,2
Deca01,9/22/2016,MP9,"3,655",4980,13.5,0,39,SK,"25,380","24,557",96.76%,"21,979",1,2
Reze02,9/22/2016,#1,"3,656",4981,1.3,0,12,BL,"54,640","51,843",94.88%,"51,843",1,2
Reze02,9/22/2016,#1,"3,656",4982,1.3,0,12,BL,"29,580","28,066",94.88%,"28,066",1,2
Deca03,9/23/2016,ZPD,"3,658",4985,,,,PD,"3,160","3,057",96.75%,"3,057",1,2
Reze02,9/23/2016,#2,"3,657",4983,0.66,0,13,BL,"55,280","53,832",97.38%,"53,832",1,2
Reze02,9/23/2016,#2,"3,657",4984,0.66,0,13,BL,"51,940","50,580",97.38%,"50,580",1,2
Reze02,9/23/2016,#3,"3,659",4986,0.7,0,10,BL,"56,160","54,309",96.70%,"54,309",1,2
Reze02,9/23/2016,#3,"3,659",4987,0.7,0,10,BL,"30,060","29,070",96.70%,"29,070",1,2
Deca03,9/26/2016,ZPD,"3,658",4988,,,,PD,"9,340","9,037",96.75%,"9,037",1,2
Pime01,9/26/2016,house,"3,660",4989,10,0,23,EB,"19,820","17,261",87.09%,"16,052",1,2
Pime01,9/26/2016,house,"3,660",4990,10,0,23,EB,"1,220","1,062",87.09%,988,1,2
Deca03,9/27/2016,ZPD,"3,658",4991,,,,PD,"4,780","4,625",96.75%,"4,625",1,2
DeMo01,9/27/2016,6,"3,661",4992,7.7,0,17,OB,"38,320","36,189",94.44%,"34,488",1,2
DeMo01,9/28/2016,3,"3,662",4993,8.2,0,17,OB,"46,500","43,564",93.69%,"41,299",1,2
Deca03,9/29/2016,ZPD,"3,663",4995,,,,PD,"2,080","2,070",99.50%,"2,070",1,2
DeMo01,9/29/2016,3,"3,662",4994,8.2,0,17,OB,"33,580","31,460",93.69%,"29,824",1,2
Deca01,9/30/2016,CAR19,"3,665",4998,0.2,0,34,EB,"31,260","29,287",93.69%,"29,287",1,2
Deca03,9/30/2016,ZPD,"3,663",4997,,,,PD,"8,180","8,139",99.50%,"8,139",1,2
Hann01,9/30/2016,D9,"3,664",4996,2.5,0,37,BL,"43,720","42,142",96.39%,"42,142",1,2
Pink01,9/30/2016,BShant,"3,666",4999,15.7,0,19,EB,"16,000","14,441",90.25%,"12,607",1,2
Pink01,9/30/2016,BShant,"3,666",5000,15.7,0,19,EB,"17,180","15,505",90.25%,"13,536",1,2
Deca03,10/3/2016,ZPD,"3,673",5010,,,,PD,"10,120","9,979",98.61%,"9,979",1,2
Hann01,10/3/2016,D3,"3,669",5003,2.8,0,47,BL,"41,880","40,210",96.01%,"40,210",1,2
Hann01,10/3/2016,D3,"3,671",5007,0.8,0,72,BL,"56,900","54,443",95.68%,"54,443",1,2
Hann01,10/3/2016,D3,"3,671",5009,0.8,0,72,BL,"44,220","42,311",95.68%,"42,311",1,2
Medi01,10/3/2016,A3,"3,670",5005,1.9,0,23,BL,"10,140","9,655",95.22%,"9,655",1,2
Pink01,10/3/2016,BShant,"3,667",5001,3.5,0,17,EB,"15,800","14,877",94.16%,"14,803",1,2
Pink01,10/3/2016,3House,"3,672",5008,1.3,0,25,EB,"13,840","12,812",92.57%,"12,812",1,2
Reze02,10/3/2016,#6,"3,668",5002,1.23,0,20,BL,"53,420","51,965",97.28%,"51,965",1,2
Reze02,10/3/2016,#6,"3,668",5004,1.23,0,20,BL,"44,980","43,755",97.28%,"43,755",1,2
Reze02,10/3/2016,#6,"3,668",5006,1.23,0,20,BL,"43,620","42,432",97.28%,"42,432",1,2
Deca03,10/4/2016,ZPD,"3,673",5015,,,,PD,"3,220","3,175",98.61%,"3,175",1,2
Hann01,10/4/2016,D4,"3,674",5011,0.9,0,28,BL,"14,340","13,911",97.01%,"13,911",1,2
Hann01,10/4/2016,D4,"3,677",5014,1.4,0,30,BL,"58,060","56,106",96.63%,"56,106",1,2
Hann01,10/4/2016,D5,"3,679",5018,0.5,0,35,EB,"19,420","18,828",96.95%,"18,828",1,2
Hann01,10/4/2016,D7,"3,684",5025,0.3,0,26,EB,"57,520","55,777",96.97%,"55,777",1,2
Hann01,10/4/2016,D8,"3,687",5028,0.7,0,34,EB,"26,520","25,982",97.97%,"25,982",1,2
Medi01,10/4/2016,A2,"3,681",5020,2.11,0,33,EB,"22,560","21,707",96.22%,"21,707",1,2
Medi01,10/4/2016,A2,"3,681",5021,2.11,0,33,EB,"24,020","23,111",96.22%,"23,111",1,2
Medi01,10/4/2016,A2,"3,686",5027,0.7,0,35,EB,"18,460","17,632",95.51%,"17,632",1,2
Pett02,10/4/2016,#4,"3,678",5016,2.6,0,20,BL,"21,080","20,197",95.81%,"20,197",1,2
Pett02,10/4/2016,#4,"3,678",5017,2.6,0,20,BL,"12,740","12,206",95.81%,"12,206",1,2
Pett02,10/4/2016,#4,"3,683",5024,6,0,23,BL,"20,160","19,258",95.53%,"18,680",1,2
Pett02,10/4/2016,#4,"3,685",5026,6.2,0,23,BL,"10,580","9,947",94.02%,"9,629",1,2
Pink01,10/4/2016,3House,"3,682",5023,0.7,0,31,EB,"16,580","15,827",95.46%,"15,827",1,2
Reze02,10/4/2016,#7,"3,675",5012,1.45,0,24,BL,"52,500","51,288",97.69%,"51,288",1,2
Reze02,10/4/2016,#7,"3,676",5013,1.05,0,26,BL,"46,320","45,002",97.15%,"45,002",1,2
Reze02,10/4/2016,#7,"3,680",5019,1.85,0,30,BL,"55,520","53,819",96.94%,"53,819",1,2
Reze02,10/4/2016,#7,"3,680",5022,1.85,0,30,BL,"30,860","29,914",96.94%,"29,914",1,2
Reze02,10/4/2016,#8,"3,688",5029,1.4,0,22,BL,"55,540","53,871",96.99%,"53,871",1,2
CLMil1,10/5/2016,S01,"3,695",5036,2.65,0,40,EB,"29,380","27,429",93.36%,"27,429",1,2
CLMil1,10/5/2016,S01,"3,695",5037,2.65,0,40,EB,"11,800","11,016",93.36%,"11,016",1,2
Deca01,10/5/2016,CAR23,"3,692",5033,2.5,0,28,BL,"40,480","38,403",94.87%,"38,403",1,2
Deca01,10/5/2016,CAR23,"3,693",5034,2.1,0,31,BL,"40,220","37,926",94.30%,"37,926",1,2
Deca01,10/5/2016,CAR23,"3,693",5038,2.1,0,31,BL,"32,380","30,534",94.30%,"30,534",1,2
Deca03,10/5/2016,ZPD,"3,694",5035,,,,PD,"2,800","2,714",96.93%,"2,714",1,2
Hamb01,10/5/2016,Pond V,"3,697",5040,3.5,0,35,EB,"13,940","12,943",92.85%,"12,943",1,2
Hann01,10/5/2016,D14,"3,690",5031,2.2,0,37,BL,"25,240","24,417",96.74%,"24,417",1,2
Hann01,10/5/2016,D13,"3,696",5039,2,0,37,BL,"15,640","15,296",97.80%,"15,296",1,2
Padu01,10/5/2016,Rock#5,"3,698",5041,5.4,0,31,EB,"14,480","13,370",92.33%,"13,049",1,2
Pink01,10/5/2016,Ramp,"3,691",5032,1.8,0,28,EB,"10,660","10,216",95.83%,"10,216",1,2
Reze02,10/5/2016,#8,"3,689",5030,0.5,0,23,BL,"17,640","17,278",97.95%,"17,278",1,2
Deca03,10/6/2016,ZPD,"3,716",5060,,,,PD,"3,920","3,885",99.11%,"3,885",1,2
Hamb03,10/6/2016,COOMBE,"3,715",5059,1.3,0,33,EB,"26,100","24,680",94.56%,"24,680",1,2
Hann01,10/6/2016,D10,"3,706",5050,2.8,0,30,BL,"26,940","26,243",97.41%,"26,243",1,2
Hann03,10/6/2016,B3,"3,699",5042,2.2,0,40,EB,"57,180","55,410",96.90%,"55,410",1,2
Hann03,10/6/2016,B3,"3,705",5049,2,0,29,EB,"26,440","25,384",96.01%,"25,384",1,2
Hann03,10/6/2016,MEL A6,"3,712",5056,2.4,0,30,BL,"46,460","44,899",96.64%,"44,899",1,2
John05,10/6/2016,Full01,"3,700",5043,2.4,0,30,BL,"41,820","39,966",95.57%,"39,966",1,2
John05,10/6/2016,Full01,"3,707",5051,2,0,33,BL,"56,740","54,553",96.15%,"54,553",1,2
John05,10/6/2016,Full01,"3,711",5055,2.8,0,37,BL,"60,540","58,123",96.01%,"58,123",1,2
Medi01,10/6/2016,A6,"3,709",5053,0.8,0,33,EB,"30,980","29,725",95.95%,"29,725",1,2
Medi01,10/6/2016,A6,"3,713",5057,1.8,0,35,EB,"22,780","21,979",96.48%,"21,979",1,2
Padu01,10/6/2016,Rock#5,"3,703",5047,6,0,34,EB,"14,000","12,228",87.34%,"11,861",1,2
Pink01,10/6/2016,Center,"3,701",5044,1.3,0,32,EB,"17,020","16,322",95.90%,"16,322",1,2
Pink01,10/6/2016,Center,"3,701",5045,1.3,0,32,EB,"15,680","15,037",95.90%,"15,037",1,2
Pink01,10/6/2016,Center,"3,708",5052,4.5,0,35,EB,"16,980","15,933",93.83%,"15,694",1,2
Reze02,10/6/2016,#8,"3,702",5046,1.4,0,27,BL,"57,060","55,700",97.62%,"55,700",1,2
Reze02,10/6/2016,#8,"3,704",5048,2.9,0,26,BL,"41,560","40,503",97.46%,"40,503",1,2
Reze02,10/6/2016,#4,"3,710",5054,1.5,0,28,BL,"57,120","55,444",97.07%,"55,444",1,2
Reze02,10/6/2016,#4,"3,714",5058,1.6,0,30,BL,"49,160","47,524",96.67%,"47,524",1,2
Reze02,10/6/2016,#4,"3,717",5061,2.9,0,26,BL,"58,420","56,323",96.41%,"56,323",1,2
CLMil1,10/7/2016,S03,"3,729",5073,1.9,0,36,MX,"29,820","27,875",93.48%,"27,875",1,2
CLMil1,10/7/2016,S03,"3,731",5075,0.6,0,26,MX,"6,820","6,425",94.21%,"6,425",1,2
Hann03,10/7/2016,B2,"3,719",5063,0.1,0,57,EB,"55,660","53,496",96.11%,"53,496",1,2
Hann03,10/7/2016,B2,"3,725",5069,1.8,0,55,EB,"51,480","49,689",96.52%,"49,689",1,2
Hann03,10/7/2016,B2,"3,726",5070,1.3,0,59,EB,"59,420","56,712",95.44%,"56,712",1,2
Hann03,10/7/2016,B2,"3,727",5071,0.9,0,56,EB,"7,580","7,352",96.99%,"7,352",1,2
Hann03,10/7/2016,B4,"3,728",5072,1.2,0,48,BL,"30,700","29,917",97.45%,"29,917",1,2
Hann03,10/7/2016,B1,"3,733",5077,0.6,0,24,ST,"28,900","28,035",97.01%,"28,035",1,2
Medi01,10/7/2016,A6,"3,718",5062,1.6,0,23,EB,"30,200","29,419",97.41%,"29,419",1,2
Medi01,10/7/2016,A6,"3,722",5066,0.3,0,28,EB,"28,460","27,088",95.18%,"27,088",1,2
Padu01,10/7/2016,Rock#4,"3,732",5076,4.2,0,27,BL,"15,640","14,314",91.52%,"14,142",1,2
Pink01,10/7/2016,Reserv,"3,724",5068,0.9,0,30,EB,"17,500","16,736",95.63%,"16,736",1,2
Reze01,10/7/2016,Ell 3,"3,730",5074,1.4,0,26,BL,"56,740","54,816",96.61%,"54,816",1,2
Reze02,10/7/2016,#4,"3,720",5064,1.1,0,24,BL,"58,200","56,308",96.75%,"56,308",1,2
Reze02,10/7/2016,#4,"3,721",5065,1.8,0,31,BL,"48,860","47,290",96.79%,"47,290",1,2
Reze02,10/7/2016,#4,"3,723",5067,0.1,0,22,BL,"11,120","10,805",97.17%,"10,805",1,2
Deca01,10/8/2016,MP1A,"3,737",5082,4.65,0,40,ST,"37,760","34,761",92.06%,"34,188",1,2
Deca01,10/8/2016,MP1A,"3,737",5087,4.65,0,40,ST,"23,100","21,266",92.06%,"20,915",1,2
Hann01,10/8/2016,D-15,"3,736",5081,0.75,0,45,BL,"59,160","57,336",96.92%,"57,336",1,2
Hann01,10/8/2016,D-15,"3,736",5085,0.75,0,45,BL,"49,900","48,361",96.92%,"48,361",1,2
Medi01,10/8/2016,A8,"3,738",5084,1.3,0,38,EB,"25,000","24,365",97.46%,"24,365",1,2
Pink01,10/8/2016,road,"3,739",5086,1.7,0,38,EB,"11,200","10,596",94.61%,"10,596",1,2
Reze01,10/8/2016,Ell 3,"3,730",5079,1.4,0,26,BL,"48,960","47,300",96.61%,"47,300",1,2
Reze01,10/8/2016,Ell 3,"3,734",5078,1,0,29,BL,"25,440","24,781",97.41%,"24,781",1,2
Reze01,10/8/2016,Ell 4,"3,735",5080,2.93,0,30,BL,"60,180","58,615",97.40%,"58,615",1,2
Reze01,10/8/2016,Ell 4,"3,735",5083,2.93,0,30,BL,"49,180","47,901",97.40%,"47,901",1,2
Reze01,10/8/2016,Ell 4,"3,735",5088,2.93,0,30,BL,"23,640","23,025",97.40%,"23,025",1,2
Reze01,10/8/2016,Ell 4,"3,735",5089,2.93,0,30,BL,"42,360","41,258",97.40%,"41,258",1,2
Ande01,10/10/2016,A-4,"3,742",5094,4.6,0,35,ST,"34,800","28,471",81.81%,"28,015",1,2
Bapt04,10/10/2016,Cemet,,,,,,BL,,,,,1,2
Beat01,10/10/2016,Corwin,"3,744",5095,2.8,0,40,MX,"41,320","38,698",93.65%,"38,698",1,2
Beat01,10/10/2016,Corwin,"3,752",5104,1.4,0,36,MX,"8,860","8,014",90.45%,"8,014",1,2
CLPin1,10/10/2016,Middle,"3,751",5102,8,0,30,EB,"31,640","29,305",92.62%,"27,839",1,2
CLPin1,10/10/2016,Middle,"3,751",5105,8,0,30,EB,"31,480","29,156",92.62%,"27,699",1,2
Deca01,10/10/2016,MP1B,"3,740",5090,2.4,0,32,ST,"36,200","34,586",95.54%,"34,586",1,2
Deca01,10/10/2016,MP1B,"3,740",5091,2.4,0,32,ST,"42,100","40,224",95.54%,"40,224",1,2
Deca01,10/10/2016,MP1B,"3,746",5092,2.9,0,23,ST,"39,200","37,559",95.81%,"37,559",1,2
Deca01,10/10/2016,MP2,"3,749",5100,0.7,0,40,ST,"39,580","37,967",95.92%,"37,967",1,2
Deca01,10/10/2016,MP2,"3,756",5109,2.5,0,39,ST,"42,380","40,663",95.95%,"40,663",1,2
Deca01,10/10/2016,MP6,"3,763",5121,3.2,0,31,ST,"32,940","31,499",95.63%,"31,499",1,2
Deca01,10/10/2016,MP2,"3,764",5113,2.3,0,28,ST,"12,000","11,548",96.23%,"11,548",1,2
Grew02,10/10/2016,ROCK,"3,750",5101,2.1,0,21,ST,"43,700","41,699",95.42%,"41,699",1,2
Grew02,10/10/2016,ROCK,"3,757",5111,2.6,0,20,ST,"41,340","39,260",94.97%,"39,260",1,2
Grew02,10/10/2016,ROCK,"3,762",5120,2.2,0,26,ST,"21,060","20,157",95.71%,"20,157",1,2
Hann03,10/10/2016,B5a,"3,741",5093,2,0,24,BL,"57,640","56,229",97.55%,"56,229",1,2
Hann03,10/10/2016,B5a,"3,743",5096,2.4,0,41,BL,"41,720","40,408",96.86%,"40,408",1,2
Medi01,10/10/2016,A1,"3,761",5118,2.55,0,23,SN,"15,940","15,466",97.02%,"15,466",1,2
Medi01,10/10/2016,A1,"3,761",5119,2.55,0,23,SN,"27,380","26,565",97.02%,"26,565",1,2
Norr02,10/10/2016,BS2,"3,745",5097,3.6,0,24,ST,"27,600","26,616",96.43%,"26,616",1,2
Norr02,10/10/2016,BS2,"3,755",5108,1.8,0,21,ST,"39,500","38,337",97.06%,"38,337",1,2
Norr02,10/10/2016,BS2,"3,758",5112,2.2,0,20,ST,"29,700","28,609",96.33%,"28,609",1,2
Norr02,10/10/2016,BS3,"3,760",5116,4.1,0,17,ST,"40,140","38,648",96.28%,"38,222",1,2
Norr02,10/10/2016,BS3,"3,760",5117,4.1,0,17,ST,"39,660","38,185",96.28%,"37,765",1,2
Pink01,10/10/2016,field,"3,747",5098,1.7,0,38,EB,"17,020","16,023",94.14%,"16,023",1,2
Pink01,10/10/2016,field,"3,754",5107,0.4,0,41,EB,"9,960","9,489",95.27%,"9,489",1,2
Reze01,10/10/2016,Lanz 1,"3,753",5106,2,0,20,ST,"45,820","44,553",97.23%,"44,553",1,2
Reze01,10/10/2016,Lanz 8,"3,759",5114,1.4,0,34,BL,"49,440","47,992",97.07%,"47,992",1,2
Reze01,10/10/2016,Lanz 8,"3,759",5115,1.4,0,34,BL,"8,280","8,037",97.07%,"8,037",1,2
Youn02,10/10/2016,4,"3,748",5099,0.7,0,40,EB,"20,760","19,870",95.71%,"19,870",1,2
Youn02,10/10/2016,4,"3,748",5110,0.7,0,40,EB,"7,100","6,795",95.71%,"6,795",1,2
CLPin1,10/11/2016,Middle,"3,772",5130,1.05,0,35,EB,"28,920","27,054",93.55%,"27,054",1,2
CLPin1,10/11/2016,Middle,"3,772",5133,1.05,0,35,EB,"18,080","16,914",93.55%,"16,914",1,2
Deca01,10/11/2016,MP3,"3,767",5124,14.2,0,31,ST,"19,880","17,281",86.93%,"15,346",1,2
Deca03,10/11/2016,ZPD,"3,774",5132,,,,PD,"2,540","2,377",93.58%,"2,377",1,2
DeMo01,10/11/2016,4,"3,779",5141,3.2,0,17,OS,"34,980","33,369",95.39%,"33,369",1,2
Hann01,10/11/2016,C 8,"3,771",5129,1,0,59,EB,"7,740","7,504",96.95%,"7,504",1,2
Hann01,10/11/2016,C19,"3,776",5136,0.9,0,33,ST,"58,780","57,209",97.33%,"57,209",1,2
Hann01,10/11/2016,C19,"3,776",5139,0.9,0,33,ST,"51,380","50,006",97.33%,"50,006",1,2
Hann01,10/11/2016,C19,"3,776",5143,0.9,0,33,ST,"10,960","10,667",97.33%,"10,667",1,2
Medi01,10/11/2016,A7,"3,773",5131,1.6,0,23,ST,"28,260","27,454",97.15%,"27,454",1,2
Medi01,10/11/2016,A7,"3,777",5138,2.1,0,23,ST,"4,240","4,190",98.82%,"4,190",1,2
Reze01,10/11/2016,Lanz 5,"3,765",5122,2.6,0,24,BL,"59,920","57,829",96.51%,"57,829",1,2
Reze01,10/11/2016,Lanz 5,"3,768",5125,1.8,0,33,BL,"50,240","48,633",96.80%,"48,633",1,2
Reze01,10/11/2016,Lanz 5,"3,768",5128,1.8,0,33,BL,"31,980","30,957",96.80%,"30,957",1,2
Reze01,10/11/2016,Lanz 2,"3,780",5142,1.5,2,26,ST,"59,660","57,999",97.22%,"57,709",1,2
Shur02,10/11/2016,1,"3,766",5123,1.5,0,31,MX,"22,340","19,901",89.08%,"19,901",1,2
Shur02,10/11/2016,1,"3,770",5127,2.1,0,33,MX,"19,620","17,324",88.30%,"17,324",1,2
Shur02,10/11/2016,1,"3,775",5135,0.4,0,33,MX,"22,840","20,699",90.63%,"20,699",1,2
Shur02,10/11/2016,1,"3,778",5140,2.4,0,33,MX,"19,420","17,223",88.69%,"17,223",1,2
Youn02,10/11/2016,1,"3,769",5126,1.3,0,38,BL,"20,540","19,522",95.04%,"19,522",1,2
Youn02,10/11/2016,1,"3,769",5134,1.3,0,38,BL,"21,540","20,472",95.04%,"20,472",1,2
Youn02,10/11/2016,1,"3,769",5137,1.3,0,38,BL,"11,120","10,569",95.04%,"10,569",1,2
CLPin1,10/12/2016,Middle,"3,782",5145,0.8,0,23,EB,"30,300","28,405",93.75%,"28,405",1,2
CLPin1,10/12/2016,Middle,"3,797",5166,1.5,0,41,EB,"30,840","29,599",95.98%,"29,599",1,2
CLPin1,10/12/2016,Middle,"3,797",5168,1.5,0,41,EB,"29,940","28,736",95.98%,"28,736",1,2
CLPin1,10/12/2016,Middle,"3,801",5172,1.5,0,37,EB,"22,620","21,554",95.29%,"21,554",1,2
Deca01,10/12/2016,MP3,"3,809",5154,8.3,0,40,ST,"45,480","39,866",87.66%,"37,753",1,2
Deca01,10/12/2016,MP3,"3,825",5150,12.5,0,32,ST,"42,880","35,858",83.63%,"32,452",1,2
Hann01,10/12/2016,C18,"3,784",5147,0.9,0,30,ST,"59,060","56,914",96.37%,"56,914",1,2
Hann01,10/12/2016,C18,"3,789",5151,2.1,0,22,ST,"51,120","49,429",96.69%,"49,429",1,2
Hann01,10/12/2016,C18,"3,789",5157,2.1,0,22,ST,"44,780","43,299",96.69%,"43,299",1,2
Hann01,10/12/2016,C18,"3,795",5164,1.8,0,26,ST,"53,980","52,080",96.48%,"52,080",1,2
Hann01,10/12/2016,C10,"3,799",5169,0.95,0,47,EB,"45,600","43,565",95.54%,"43,565",1,2
Hann01,10/12/2016,C10,"3,799",5171,0.95,0,47,EB,"52,620","50,271",95.54%,"50,271",1,2
Norr01,10/12/2016,A-12,"3,790",5156,0.3,0,29,MX,"39,620","37,392",94.38%,"37,392",1,2
Norr01,10/12/2016,A-12,"3,792",5160,1.2,0,22,MX,"41,360","38,968",94.22%,"38,968",1,2
Norr01,10/12/2016,A-12,"3,796",5165,2.4,0,23,MX,"5,880","5,639",95.90%,"5,639",1,2
Pink01,10/12/2016,CHER01,"3,793",5162,3.6,0,22,MX,"17,600","16,405",93.21%,"16,307",1,2
Reze01,10/12/2016,Lanz 2,"3,781",5144,2.1,0,24,ST,"31,734","30,306",95.50%,"30,306",1,2
Reze01,10/12/2016,Lanz 4,"3,786",5149,1.3,0,33,BL,"59,520","57,583",96.75%,"57,583",1,2
Reze01,10/12/2016,Lanz 4,"3,786",5155,1.3,0,33,BL,"49,900","48,276",96.75%,"48,276",1,2
Reze01,10/12/2016,Lanz 4,"3,786",5158,1.3,0,33,BL,"23,460","22,697",96.75%,"22,697",1,2
Reze01,10/12/2016,Lanz 4,"3,786",5161,1.3,0,33,BL,"58,920","57,002",96.75%,"57,002",1,2
Reze01,10/12/2016,Lanz 6,"3,800",5170,1.3,0,34,BL,"47,760","46,431",97.22%,"46,431",1,2
Shur02,10/12/2016,1,"3,783",5146,3.7,0,23,MX,"22,780","20,952",91.98%,"20,805",1,2
Shur02,10/12/2016,1,"3,785",5148,4.3,0,29,MX,"19,160","17,013",88.79%,"16,792",1,2
Shur02,10/12/2016,1,"3,788",5153,5.1,0,27,MX,"19,440","16,952",87.20%,"16,596",1,2
Smit02,10/12/2016,B-1,"3,787",5152,2.2,0,30,EB,"18,500","16,923",91.48%,"16,923",1,2
Smit02,10/12/2016,LSHAW,"3,794",5163,2.7,0,20,ST,"45,440","44,036",96.91%,"44,036",1,2
Youn02,10/12/2016,23,"3,791",5159,1,0,35,MX,"19,100","18,033",94.41%,"18,033",1,2
Youn02,10/12/2016,23,"3,798",5167,1.2,0,38,MX,"4,620","4,359",94.35%,"4,359",1,2
CLPaq1,10/13/2016,Tike 9,"3,810",5180,0.4,0,26,BL,"11,820","11,126",94.13%,"11,126",1,2
CLPaq1,10/13/2016,Tike 9,"3,813",5187,0.9,0,31,BL,"6,840","6,473",94.63%,"6,473",1,2
Deca01,10/13/2016,MP5,"3,814",5190,1.4,0,48,ST,"24,320","23,176",95.30%,"23,176",1,2
Deca01,10/13/2016,MP4,"3,817",5194,2.7,0,37,ST,"27,140","25,954",95.63%,"25,954",1,2
Deca01,10/13/2016,MP3,"3,825",5185,12.5,0,32,ST,"39,600","33,116",83.63%,"29,970",1,2
Deca03,10/13/2016,ZPD,"3,803",5174,,,,PD,"7,540","7,474",99.12%,"7,474",1,2
Deca03,10/13/2016,ZPD,"3,803",5186,,,,PD,"4,340","4,302",99.12%,"4,302",1,2
Hann01,10/13/2016,C 7,"3,804",5176,1.3,0,47,EB,"45,840","43,791",95.53%,"43,791",1,2
Hann01,10/13/2016,C17,"3,808",5179,1.18,0,33,ST,"58,740","56,825",96.74%,"56,825",1,2
Hann01,10/13/2016,C17,"3,808",5184,1.18,0,33,ST,"51,180","49,512",96.74%,"49,512",1,2
Hann01,10/13/2016,C17,"3,808",5188,1.18,0,33,ST,"59,180","57,251",96.74%,"57,251",1,2
Hann01,10/13/2016,C17,"3,808",5192,1.18,0,33,ST,"44,420","42,972",96.74%,"42,972",1,2
Hann01,10/13/2016,C17,"3,818",5195,1.3,0,36,ST,"45,720","44,468",97.26%,"44,468",1,2
Hann01,10/13/2016,C17,"3,818",5198,1.3,0,36,ST,"15,100","14,687",97.26%,"14,687",1,2
Norr01,10/13/2016,A-11,"3,805",5177,1.4,0,15,ST,"19,160","18,470",96.40%,"18,470",1,2
Norr01,10/13/2016,A-6,"3,816",5193,1,0,34,EB,"20,060","18,126",90.36%,"18,126",1,2
Reze01,10/13/2016,Lanz 6,"3,802",5173,1.35,0,32,BL,"23,400","22,642",96.76%,"22,642",1,2
Reze01,10/13/2016,Lanz 3,"3,807",5178,0.8,0,24,ST,"49,720","48,019",96.58%,"48,019",1,2
Reze01,10/13/2016,Lanz 3,"3,811",5181,1.7,0,25,ST,"62,760","60,017",95.63%,"60,017",1,2
Reze01,10/13/2016,Lanz 3,"3,811",5183,1.7,0,25,ST,"18,960","18,131",95.63%,"18,131",1,2
Reze01,10/13/2016,Lanz 3,"3,815",5191,2.4,0,22,ST,"25,060","23,935",95.51%,"23,935",1,2
Reze01,10/13/2016,Lanz 7,"3,819",5196,0.7,0,31,BL,"58,220","56,072",96.31%,"56,072",1,2
Shur02,10/13/2016,2,"3,812",5182,7.6,0,18,MX,"23,020","20,687",89.86%,"19,735",1,2
Shur02,10/13/2016,2,"3,812",5189,7.6,0,18,MX,"18,940","17,020",89.86%,"16,237",1,2
Shur02,10/13/2016,2,"3,820",5197,11.7,0,17,MX,"22,420","19,312",86.14%,"17,632",1,2
Smit02,10/13/2016,USHAW,"3,806",5175,2.2,0,22,ST,"49,860","45,266",90.79%,"45,266",1,2
Ashl05,10/14/2016,1,"3,828",5205,5.9,0,27,EB,"43,880","39,774",90.64%,"38,621",1,2
CLMil1,10/14/2016,S10,"3,821",5199,2.5,0,30,ST,"22,800","21,733",95.32%,"21,733",1,2
CLPaq1,10/14/2016,Tike 9,"3,834",5213,1.1,0,36,BL,"12,380","11,075",89.46%,"11,075",1,2
CLPaq1,10/14/2016,Tike 9,"3,843",5225,2.3,0,32,BL,"8,760","8,223",93.87%,"8,223",1,2
CLPin1,10/14/2016,Middle,"3,827",5206,7.8,0,42,EB,"30,400","28,409",93.45%,"27,045",1,2
CLPin1,10/14/2016,Middle,"3,831",5209,5.7,0,40,EB,"30,680","27,977",91.19%,"27,222",1,2
CLPin1,10/14/2016,Middle,"3,837",5216,2.5,0,40,EB,"31,800","28,811",90.60%,"28,811",1,2
CLPin1,10/14/2016,Middle,"3,837",5218,2.5,0,40,EB,"30,480","27,615",90.60%,"27,615",1,2
CLPin1,10/14/2016,Middle,"3,837",5220,2.5,0,40,EB,"30,940","28,032",90.60%,"28,032",1,2
CLPin1,10/14/2016,Middle,"3,845",5227,8.1,0,38,EB,"31,840","29,166",91.60%,"27,679",1,2
Gate02,10/14/2016,E1,"3,830",5208,3.2,0,26,ST,"53,480","51,083",95.52%,"51,083",1,2
Gate02,10/14/2016,E1,"3,830",5212,3.2,0,26,ST,"28,480","27,203",95.52%,"27,203",1,2
Gate02,10/14/2016,E1,"3,838",5219,3.2,0,26,ST,"51,940","50,640",97.50%,"50,640",1,2
Gate02,10/14/2016,E1,"3,841",5223,3.6,0,29,ST,"28,300","26,924",95.14%,"26,924",1,2
Hann01,10/14/2016,C15,"3,826",5204,0.7,0,52,BL,"58,360","56,471",96.76%,"56,471",1,2
Hann01,10/14/2016,C15,"3,833",5211,1,0,54,BL,"49,860","48,351",96.97%,"48,351",1,2
Hann01,10/14/2016,C15,"3,839",5221,0.3,0,57,BL,"59,360","57,543",96.94%,"57,543",1,2
Hann01,10/14/2016,C15,"3,842",5224,0.7,0,52,BL,"44,540","43,252",97.11%,"43,252",1,2
Hann01,10/14/2016,C15,"3,846",5228,1,0,52,BL,"49,500","48,035",97.04%,"48,035",1,2
Norr01,10/14/2016,A-7,"3,832",5210,0.4,0,41,MX,"42,460","40,624",95.68%,"40,624",1,2
Norr01,10/14/2016,A-7,"3,835",5214,0.9,0,35,MX,"24,020","23,192",96.55%,"23,192",1,2
